url,status_code
https://www.latimes.com/espanol/california/boletin-informativo/2023-03-02/marzo-podria-traer-nuevas-tormentas-a-california-kiosco-digital,200
https://www.latimes.com/entertainment-arts/music/story/2023-03-07/snoop-dogg-wiz-khalifa-tour-dates-tickets-high-school-reunion,200
https://www.latimes.com/espanol/comida/articulo/2022-06-20/naufraga-el-iconico-restaurante-flotante-jumbo-de-hong-kong,200
https://www.latimes.com/sports/ucla/story/2023-03-07/analysis-ucla-basketball-jaylen-clark-ncaa-title-hopes,200
https://www.latimes.com/espanol/mexico/articulo/2022-07-09/luis-echeverria-el-legado-de-un-politico-al-que-la-historia-juzgara,200
https://www.latimes.com/california/story/2023-03-06/socal-gas-proposed-4-9-billion-rate-sparks-outrage-amid-soaring-bills,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/assets/meta/favicon-32x32.33f0b2a8.png,200
https://www.latimes.com/espanol/mexico/articulo/2023-03-03/mexico-intenta-evitar-sanciones-por-situacion-de-la-vaquita,200
https://www.latimes.com/espanol/eeuu/articulo/2022-12-27/ap-explica-que-pasara-si-acaban-limites-a-asilo-por-covid,200
https://www.latimes.com/food/newsletter/2023-02-18/bar-cecil-palm-springs-best-restaurant-review-bill-addison-tasting-notes,200
https://www.latimes.com/lifestyle/story/2022-07-28/los-angeles-friendships-ranked-will-they-pick-you-up-at-lax,200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-02-28/el-pulso-de-tu-salud-cuidemos-de-la-salud-y-el-bienestar-de-nuestros-cuidadores,200
https://www.latimes.com/entertainment-arts/awards,200
https://www.latimes.com/california/story/2023-01-15/storm-set-new-rain-records-timeline,200
https://www.latimes.com/espanol/california/boletin-informativo/2023-01-12/tormentas-en-california-dejan-al-menos-16-muertos-kiosco-digital,200
https://www.latimes.com/about/for-the-record/story/2023-03-06/la-a4-correx-20230219,200
https://www.latimes.com/entertainment-arts/story/2023-03-06/aubrey-oday-miscarriage-pregnant-danity-kane,200
https://www.latimes.com/entertainment-arts/story/2022-02-03/jeff-zucker-cnn-resignation-katie-couric-allison-gollust,200
https://www.latimes.com/espanol/comida/articulo/2022-04-01/coachella-2022-food-sushi-bar,200
https://www.latimes.com/food/story/2023-01-30/eszett-silver-lake-closing-the-ruby-fruit-lesbian-wine-bar,200
https://www.latimes.com/environment,200
https://www.latimes.com/food/story/2023-01-30/chicken-wings-boss-sauce-zef-bbq-simi-valley,200
https://www.latimes.com/entertainment-arts/story/2019-10-01/justin-bieber-hailey-baldwin-second-wedding,200
https://www.latimes.com/topic/column-one,200
https://www.latimes.com/espanol/deportes/articulo/2023-03-06/davis-anota-39-puntos-en-victoria-de-lakers-sobre-warriors,200
https://www.latimes.com/espanol/mexico/articulo/2023-03-06/mexico-muere-mujer-durante-ritual-de-voladores-en-puebla,200
https://www.latimes.com/espanol/internacional/articulo/2023-03-04/perros-de-chernobil-ensenan-sus-recursos-para-sobrevivir,200
https://www.latimes.com/california/story/2022-12-13/california-to-receive-500-million-from-opioid-settlement-with-walgreens,200
https://www.latimes.com/entertainment-arts/story/2023-02-28/review-a-reimagined-secret-garden-fails-to-flower-anew-at-the-ahmanson-theatre,200
https://www.latimes.com/california/story/2023-02-22/california-lawmakers-oil-profits-penalty,200
https://www.latimes.com/politics/story/2023-03-07/desantis-to-argue-u-s-should-be-like-florida-ahead-of-2024-bid,200
https://www.latimes.com/topic/mental-health,200
https://membership.latimes.com/checkout?utm_source=email&utm_medium=EM&utm_campaign=LAGC21&offerId=77c84ce7-fefb-4804-b0ef-3342f3ff69b0,200
https://www.latimes.com/about/pressreleases,200
https://www.latimes.com/food/list/best-los-angeles-restaurants-2021,200
https://www.latimes.com/espanol/internacional/articulo/2023-03-04/hay-esperanza-para-un-rio-agonizante-en-kenia,200
https://www.latimes.com/topic/education,200
https://www.latimes.com/food.rss,200
https://www.latimes.com/entertainment-arts/books,200
https://www.latimes.com/about/studios/p9f2bgoy20-123,200
