url,size_of_downloaded_page (in bytes),number_of_outlinks,content_type
https://www.latimes.com/entertainment-arts/music,341797,187,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-02-28/origen-del-covid-19-sigue-siendo-un-misterio,231552,101,text/html
https://www.latimes.com/recipe/the-ultimate-chocolate-chip-cookie-recipe,348099,167,text/html
https://www.latimes.com/vegasguide,521079,243,text/html
https://www.latimes.com/projects/monterey-park-shooting-victims-tribute/zh/,64181,71,text/html
https://www.latimes.com/about/shortdocs,339818,167,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-07/eeuu-pide-consultas-a-mexico-en-limites-a-maiz-transgenico,229141,100,text/html
https://www.latimes.com/food/story/2023-02-02/luyixian-lu-rou-fan-pork-rice-bill-addison-review-alhambra,307235,159,text/html
https://www.latimes.com/projects/lausd-covid-19-cases-tracking-spread-outbreaks/,294328,105,text/html
https://www.latimes.com/espanol/california/articulo/2022-04-10/how-a-new-generation-of-jewish-delis-and-bagel-shops-is-sharing-trade-secrets,230323,102,text/html
https://www.latimes.com/people/christie-dzurilla,229367,153,text/html
https://www.latimes.com/lifestyle/story/2022-12-30/anna-kendrick-sunday-funday-in-los-angeles,293067,176,text/html
https://www.latimes.com/opinion/c22qodgvf8m-123,197113,134,text/html
https://www.latimes.com/lifestyle/image/story/2022-12-06/how-iconic-homies-toys-created-style-archive-and-shaped-fashion-style-art-in-los-angeles,387055,173,text/html
https://www.latimes.com/sports/story/2023-02-28/five-friends-ski-tallest-mountain-los-angeles,357792,167,text/html
https://www.latimes.com/california/story/2023-01-23/monterey-park-lunar-new-year-mass-shooting-vigil-mourners,296307,177,text/html
https://www.latimes.com/entertainment/movies/la-et-mn-bird-box-review-20181213-story.html,251875,157,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-03-06/john-oliver-ron-desantis-meatball-ron-last-week-tonight-florida,287611,165,text/html
https://www.latimes.com/food/newsletter/2020-03-07/cantonese-cuisine-los-angeles-needle-pearl-river-deli-chef-tony,277565,167,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-06/powell-comparecera-ante-el-congreso-en-medio-de-inflacion,213242,98,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-04/tormentas-se-dirigen-al-noreste-de-eeuu-tras-azotar-el-sur,227375,101,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2020-03-10/en-video-10-canciones-de-hoy-y-siempre-para-empoderar-a-las-mujeres-sera-que-te-gustan,207631,94,text/html
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/assets/meta/favicon-16x16.5f113307.png,216,0,image/png
https://www.latimes.com/about/for-the-record/story/2023-02-22/la-a4-correx-20230222,207586,140,text/html
https://www.latimes.com/science/la-sci-impact-winter-20140517-story.html,260334,160,text/html
https://www.latimes.com/opinion/story/2023-02-27/border-wall-united-states-mexico-biden-trump-immigration,273335,168,text/html
https://www.latimes.com/food/newsletter/2023-02-25/coffee-culture-los-angeles-endorffeine-class-tasting-notes,267335,171,text/html
https://www.latimes.com/entertainment-arts/story/2023-03-07/jeremy-renner-rennervations-trailer-premiere-date-disney-plus,257424,165,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2022-12-26/las-mejores-fotos-de-entretenimiento-y-artes-de-2022,401913,118,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2023-03-07/danielle-deadwyler-lamenta-desaire-en-los-oscar,217734,98,text/html
https://www.latimes.com/lifestyle/story/2022-06-08/moving-from-los-angeles-to-yucca-valley-joshua-tree,313545,183,text/html
https://www.latimes.com/about/studios/ffdevlo-y8a-123,194596,129,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-01-05/screenwriters-in-their-own-words-2022-essays-on-writing-scripts,327273,209,text/html
https://www.latimes.com/brandpublishing/women-leaders-trends-updates-recap-of-the-inspirational-women-awards,1048576,480,text/html
https://www.latimes.com/espanol/california/articulo/2023-02-15/notificadas-han-disminuido-xbb15-ahora-es-dominante,217619,100,text/html
https://www.latimes.com/espanol/internacional/articulo/2023-03-04/analisis-muestra-aumento-de-calentamiento-en-groenlandia,220058,101,text/html
https://www.latimes.com/lifestyle/image/story/2022-10-19/trend-analysis-why-the-mullet-is-everywhere-in-los-angeles,321621,175,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-02/hipotesis-sobre-covid-19-se-disparan-tras-un-nuevo-reporte,231064,101,text/html
https://www.latimes.com/espanol/mexico/articulo/2023-03-06/mexico-localiza-a-343-migrantes-abandonados-en-un-camion,213614,100,text/html
https://www.latimes.com/california/newsletter/2023-03-07/a-deluge-of-snow-then-a-delay-in-aid-in-the-san-bernardino-mountains-essential-california,279260,178,text/html
https://www.latimes.com/food/story/2021-04-21/hot-sauce-at-eszett-restaurant,290952,164,text/html
https://www.latimes.com/travel/list/best-ceilings-los-angeles,599668,268,text/html
https://www.latimes.com/people/mariah-tauger,229441,154,text/html
https://www.latimes.com/bestcovery/awesome-cooking-tools-that-allow-you-to-cook-anywhere,72836,43,text/html
https://www.latimes.com/espanol/comida/articulo/2022-09-29/paty-cantu-disfruta-los-platillos-de-iron-chef-mexico,258962,115,text/html
https://www.latimes.com/food/story/2023-02-26/for-tinned-seafood-lobster-roll-splurges-head-to-west-hollywood-new-seafood-sensation,323815,160,text/html
https://www.latimes.com/world-nation/story/2023-03-01/guatemala-maya-environment-drug-cartels-climate-change,355871,161,text/html
https://www.latimes.com/entertainment-arts/tv/story/2023-03-06/history-of-the-world-part-2-mel-brooks-hulu-review,282431,170,text/html
https://www.latimes.com/world-nation/story/2023-03-02/ukraine-war-beneficiaries-arms-dealers-manufacturers,325087,165,text/html
https://www.latimes.com/travel/story/2023-02-22/responsible-sedona-travel-things-to-do,314850,198,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-09-28/hailey-bieber-justin-bieber-selena-gomez,310025,176,text/html
https://www.latimes.com/obituaries/gallery/notable-deaths-2022,356249,234,text/html
https://www.latimes.com/about/studios/jejuqszuoxg-123,228360,138,text/html
https://www.latimes.com/espanol/eeuu/articulo/2022-12-27/las-mejores-fotos-de-ap-en-2022-planeta-en-plena-ebullicion,246764,105,text/html
https://www.latimes.com/opinion/story/2022-10-13/dart-spaceship-android-deflection-nasa,273169,158,text/html
https://www.latimes.com/science/story/2021-06-04/pill-shows-benefit-in-certain-hard-to-treat-breast-cancers,266678,167,text/html
https://www.latimes.com/california/story/2023-01-29/our-psychological-armor-helps-us-cope-with-mass-shootings-but-numbs-us-to-the-destruction,285079,172,text/html
https://www.latimes.com/politics/story/2023-03-05/desantis-touts-florida-approach-during-california-visit,286927,168,text/html
https://www.latimes.com/california/story/2023-01-30/los-gatos-canyon-plane-crash-1948-deportees,278570,172,text/html
https://www.latimes.com/business/story/2023-03-02/transgender-patients-chloe-cole-lawsuit-against-kaiser-lgbtq-rights,306454,182,text/html
https://www.latimes.com/bestcovery/tips-to-prep-yourself-before-bed,73693,45,text/html
https://www.latimes.com/california/f8q9oarqoqu-123,198325,136,text/html
https://www.latimes.com/bestcovery/the-caker-cake-making-kit-review,80822,45,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-05/biden-visita-selma-para-destacar-derechos-electorales,212967,98,text/html
https://www.latimes.com/espanol/deportes/articulo/2023-03-06/liverpool-humilla-al-man-united-con-goleada-7-0,224658,100,text/html
https://www.latimes.com/food/la-fo-gold-otium-20160213-story.html,321322,180,text/html
https://www.latimes.com/b2b/diversity,625780,307,text/html
https://www.latimes.com/sports/story/2023-03-07/pac-12-really-dying-five-things,295865,161,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-02/heladeria-alemana-ofrece-sabor-novedoso-helado-con-insectos,216276,101,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-03/las-casitas-representan-algo-mas-que-juego-dice-un-detective-del-sheriff-de-los-angeles,265501,105,text/html
https://www.latimes.com/terms-of-service,273221,131,text/html
https://www.latimes.com/lifestyle/image/story/2022-11-29/rafa-esparza-becomes-a-lowrider-cyborg-for-art-basel-miami,371117,161,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-03/tornados-azotan-texas-y-luisiana-cancelan-vuelos-en-dallas,221414,101,text/html
https://www.latimes.com/bestcovery/best-cordless-vacuum,126657,64,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-02-28/10-key-moments-from-oscar-nominated-performances,298113,167,text/html
https://www.latimes.com/business/story/2022-03-28/white-house-falls-into-line-on-the-necessity-of-a-wealth-tax-on-billionaires,283692,179,text/html
https://www.latimes.com/people/deb-anderluh,174781,129,text/html
https://www.latimes.com/people/tracy-wilkinson,230234,149,text/html
https://www.latimes.com/about/studios/ug7-arvb9fq-123,195285,129,text/html
https://www.latimes.com/business/story/2023-03-02/california-tax-deadlines-pushed-back-to-october,272472,176,text/html
https://www.latimes.com/business/story/2023-03-03/tesla-mexico-plant-10-billion-investment-governor-samuel-garcia,268096,158,text/html
https://www.latimes.com/california/story/2022-09-19/homeless-man-arrested-arson-victory-baptist-church-fire-south-los-angeles,268460,166,text/html
https://www.latimes.com/california/story/2023-02-28/linda-kasabian-charles-manson-follower-who-helped-send-him-to-prison-dies,279109,161,text/html
https://www.latimes.com/california/story/2023-03-06/column-theres-no-home-field-advantage-in-california-for-vice-president-kamala-harris,265601,161,text/html
https://www.latimes.com/politics/story/2023-03-06/black-archaeologist-conflict-over-history-education-ron-desantis-ap-course,317074,179,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2022-12-28/esto-fue-lo-mas-destacado-del-entretenimiento-latino-en-el-2022,307016,137,text/html
https://www.latimes.com/food/story/2023-02-22/poltergeist-opens-inside-echo-park-arcade-button-mash-with-weird-and-wild-fusion-flavors,287771,169,text/html
https://www.latimes.com/entertainment-arts/story/2023-03-06/cnn-kasie-hunt-matt-rivera-baby-girl-13-mintues-of-labor,265490,168,text/html
https://www.latimes.com/espanol/internacional/articulo/2023-03-06/un-atacante-suicida-mata-a-diez-policias-en-pakistan,223090,100,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-01-10/selena-gomez-fights-for-balance-with-my-mind-and-me,278000,176,text/html
https://www.latimes.com/bestcovery/auto,135903,77,text/html
https://www.latimes.com/bestcovery/best-weighted-blankets?_amp=true,177669,53,text/html
https://www.latimes.com/topic/plants,414561,197,text/html
https://www.latimes.com/espanol/california/articulo/2023-03-04/la-diocesis-catolica-romana-de-san-diego-se-enfrenta-a-otra-demanda-ahora-de-su-propia-compania-de-seguros,235817,105,text/html
https://www.latimes.com/food/story/2020-03-17/official-trader-joes-frozen-food-power-rankings,309899,170,text/html
https://www.latimes.com/brandpublishing/commercial-real-estate-trends-updates-and-visionaries,816903,391,text/html
https://www.latimes.com/lifestyle/image/story/2022-11-29/mario-ayala-rafa-esparza-on-the-art-of-cars-art-basel-miami,261223,146,text/html
https://www.latimes.com/espanol/etiqueta/festival-de-libros,294302,115,text/html
https://www.latimes.com/espanol/california/articulo/2022-04-06/si-nombras-la-cadena-de-comida-rapida-probablemente-empezo-aqui,244727,101,text/html
https://www.latimes.com/people/michael-hiltzik,235476,154,text/html
https://www.latimes.com/people/bakr-muhammad,180179,131,text/html
https://www.latimes.com/people/robert-j-lopez,233307,148,text/html
https://www.latimes.com/espanol/autor/alejandro-maciel,220814,106,text/html
https://www.latimes.com/people/corinne-purtill,232706,150,text/html
https://www.latimes.com/politics/story/2023-03-03/potential-white-house-hopeful-headed-to-southern-calif,287244,163,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-02-28/sarah-polley-bringing-my-own-experiences-was-by-far-the-most-challenging-thing,270072,162,text/html
https://www.latimes.com/about/studios/f-av0v1bqws-123,228895,138,text/html
https://www.latimes.com/entertainment-arts/story/2023-01-23/mexican-stand-up-comedian-polo-polo-dies-at-78,260638,168,text/html
https://www.latimes.com/entertainment-arts/story/2023-03-03/robert-russells-paintings-expose-the-dark-history-of-the-slave-laborers-of-dachau,274666,173,text/html
https://www.latimes.com/california/story/2023-02-09/tom-erika-girardi-secret-service-hollywood-designer-wire-fraud-claims,404303,175,text/html
https://www.latimes.com/bestcovery/how-to-sleep-through-the-night,74012,46,text/html
https://www.latimes.com/people/kevin-baxter,229411,151,text/html
https://www.latimes.com/food/list/best-los-angeles-restaurants-to-visit-february-2023,442197,228,text/html
https://www.latimes.com/bestcovery/best-coffee-grinder,97871,52,text/html
https://www.latimes.com/travel/newsletter/2023-03-01/los-angeles-raptor-study-griffith-park-bird-watching-the-wild,313249,193,text/html
https://www.latimes.com/food/story/2022-10-03/the-bucket-list-season-two-dumplings-watch-the-full-series,277170,160,text/html
https://www.latimes.com/espanol/eeuu/articulo/2023-03-07/la-fed-podria-subir-mas-las-tasas-si-economia-sigue-agitada,215876,99,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-06/los-signos-secretos-una-entrevista-con-enrique-vila-matas,217724,93,text/html
https://www.latimes.com/food/story/2023-02-23/why-the-espresso-martini-wont-go-away,296751,167,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2022-07-30/comida-prehispanica-mexicana-sobrevive-a-la-modernidad,225325,101,text/html
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-03/ia-aprende-a-vencer-a-los-humanos-en-videojuegos-y-vida-real,235332,103,text/html
https://www.latimes.com/local/obituaries/la-me-vivien-leigh-19670709-story.html,261261,151,text/html
https://www.latimes.com/business/story/2023-02-14/gop-plan-cut-social-security-lying,289962,177,text/html
https://www.latimes.com/entertainment-arts/business/story/2023-03-06/warner-bros-discovery-boosts-david-zaslav-pay-incentives-after-company-cuts-costs,274195,164,text/html
https://www.latimes.com/sports/ucla/story/2023-03-07/ucla-must-win-pac-12-tournament-top-ncaa-seed,262845,161,text/html
https://www.latimes.com/lifestyle/image/story/2022-11-29/karla-ekatherine-canseco-creates-work-with-rafa-esparza-art-basel-miami,272457,146,text/html
https://www.latimes.com/b2b/law2022,946593,448,text/html
https://www.latimes.com/people/steve-clow,193784,142,text/html
https://www.latimes.com/food/list/101-best-los-angeles-restaurants-ranked-2022,1048576,507,text/html
https://www.latimes.com/subscriptions/newsletters.html?utm_source=email&utm_medium=EM&utm_campaign=PNL21&utm_content=tasting_notes,34759,22,text/html
https://www.latimes.com/bestcovery/which-pillow-is-right-for-your-sleep-style,73953,40,text/html
https://www.latimes.com/california/wy-c3wiwqbu-123,195382,130,text/html
https://www.latimes.com/people/allison-hong,196184,135,text/html
https://www.latimes.com/opinion/story/2023-03-05/sugar-heart-disease-artificial-sweetener-erythritol,273675,169,text/html
